9.811125168113794923e+07 9.351246778898030519e+06 -6.242771250057514408e+04 -8.158045366536441725e+04 -8.798702177230999223e+04 -3.460233274776672260e+03 2.104772003719978093e+05 2.982983308426953226e+04 6.759430858947109300e+03 -5.984312893566336425e+04 -4.106510427355563297e+04 -1.126208562679119495e+04 -3.881962024168585049e+04 2.314138458177982830e+04 -4.201544765835275030e+04 -1.026491982757296500e+04 -1.543834259164287005e+03 3.578394295162237540e+03 -2.236083480165420383e+02 -1.782741103042021132e+04 -8.813864996803387839e+03 -1.715382402432756862e+04 -6.201797260210770219e+03 -8.379480663529413505e+03 -1.400659250800917107e+04 -1.387499570778847556e+04 -1.221048389663935268e+04 -2.072717105790931600e+04 -1.908676945264344249e+04 -1.062436288399219848e+04 -1.496038149531754789e+04 -1.489644014365437397e+04 -8.783727059216713315e+03 -1.827377858736817507e+04 -1.164371089805984411e+04 -1.581591107028132137e+04 -1.529956086436743135e+04 -1.172562656240039178e+04 -4.484852440843036675e+03 -1.395265511270673596e+04 -1.575085545835297489e+04 -1.410533397426605370e+04 -9.677735872531338828e+03 -6.218145718777320326e+03 -1.192516200538416524e+04 -1.015650414701081718e+04 -1.065767607016709007e+04 -9.038601854935881420e+03 -9.722066664007699728e+03 -8.026087241311042817e+03 3.917790681448139250e+07 1.973489408914528787e+07 1.517660338379086461e+06 6.903886738418480381e+05 -5.747044854392636335e+05 -3.955566992785768816e+05 2.397395194811584370e+05 8.508589402357126528e+04 1.415681057828181947e+05 2.516993942094017257e+04 -4.550744833108210514e+03 -6.219849208933985210e+04 -5.607323762717312638e+04 -2.143004122829858898e+04 -4.619644489269317273e+04 -4.650679343038296793e+03 -2.001541440293057531e+04 1.288166384330899382e+04 -8.560384299490702688e+04 -3.138642070705045626e+04 -7.803085686457350675e+03 -2.151449288007069845e+04 -2.036498560044198894e+04 -1.334624019292799494e+04 -4.652732172048428765e+04 -5.316760263924967148e+04 -2.085091505024270191e+03 -4.104237249751653144e+04 -3.335419550855199486e+04 -1.787648052049310718e+04 -3.552641576991157308e+03 -9.421998602158739232e+03 -2.140498576811048042e+04 -2.546927857832574591e+04 -1.984806114635672930e+04 -2.832793552564768834e+04 -2.050728118348133285e+04 -2.331295800317875910e+04 -1.751538199656995494e+04 -1.674672413209760271e+04 -1.849227095071119402e+04 -2.026246337186498931e+04 -2.161136205768323271e+04 -2.086182127166184364e+04 -9.205332163961227820e+01 -1.379715524374974848e+04 -8.825699512799226795e+03 -1.194402873832183650e+04 -1.777574626025216276e+04 -1.588936310172856793e+04 3.734141148779696664e+02 -4.096018015758670117e+03
9.351246778898030519e+06 2.398286843841545284e+07 2.287309268804706633e+06 7.311134591754733992e+04 1.803160198330926069e+05 1.195917586647770222e+05 -1.226969838755748788e+04 7.547232892048053327e+04 3.421155126512552670e+04 5.639632483402158687e+04 2.825872592576706666e+04 1.938724953781012300e+04 2.368919383398119317e+04 6.975392578370372576e+03 5.987179779927359050e+03 2.310611933506698551e+04 2.009005899881513324e+04 6.552582012180418133e+03 9.172229450850809371e+03 -5.858615427523212702e+02 -5.738459932843971728e+03 -4.771305691619211757e+03 -2.953284027339783734e+03 -7.228337562518566301e+03 -1.121779802786997061e+04 -3.489417630655007542e+03 -3.276418206565380842e+03 -8.246488104110110726e+03 -5.197287807707235515e+03 -8.375341563172549286e+03 -5.786822469343014745e+02 -1.922635022947839843e+03 -6.834778686665263194e+03 -9.794045094246394001e+03 -1.003254926058796082e+04 -3.638341437460127509e+03 -1.038482118346166499e+04 -6.554909082427994690e+03 -6.163872989227476864e+03 -4.729330060080048497e+03 -7.216671519618734237e+03 -8.504094566773965198e+03 -5.412646141715787053e+03 -4.942448195104096158e+03 -5.625718173807509629e+03 -7.527635104455441251e+03 -4.824194256398601283e+03 -6.747359339323153108e+03 -7.084251416582563252e+03 -5.151711376629466031e+03 7.214303829560999759e+06 1.471430282347140461e+07 4.598911107019084506e+06 1.933339478785076935e+05 3.723769842634044471e+05 1.295772131602595327e+05 -1.160224791383972770e+05 -2.990015252564963248e+03 1.159180522842030769e+05 7.414948677474235592e+04 1.418288561171557376e+04 -2.252857517967079184e+04 -2.519311094207267524e+04 1.874482586307029487e+04 2.223119309315537612e+04 3.325824645734809019e+04 3.645764339139668300e+04 1.084493377603939734e+04 -3.415761683363436532e+03 -1.401152160908794576e+04 -1.418978215659649322e+04 -2.145503337861198088e+04 -2.076064420092938599e+04 -1.089201275998325946e+04 -1.272022561227767255e+04 2.706514132278256966e+03 -1.321806951168110027e+04 -3.331098456092747801e+04 -1.276633145090502148e+04 -7.397826630576025309e+03 -4.835755052169066630e+02 -3.937321086576807829e+03 -2.203479342132528109e+04 -7.879123937702440344e+03 -6.424889599095174162e+03 -1.221549576076011545e+04 -1.167336136998007169e+04 -8.481333840563082049e+03 3.799457925008632628e+02 -1.316250984206576322e+04 -1.025823177887190650e+04 -8.034255049869051618e+03 -1.279107563704354106e+04 -1.531344186535086737e+04 -2.757824660455843514e+03 -5.290946211057768778e+03 -8.880743168903845799e+03 -9.316988604019308696e+03 -7.717683002377289085e+03 -5.545745114088713308e+03 4.255245887170992773e+02 1.212785619545577902e+03
-6.242771250057514408e+04 2.287309268804706633e+06 7.454171182668476366e+06 7.911033348197712330e+05 1.458974870355485473e+05 1.301895571726732014e+05 6.103495463367486309e+02 2.913927521094928670e+04 2.834069805147807074e+03 1.851122844058408009e+04 2.471853842231916497e+04 2.641391057812142753e+04 1.667806177521241261e+04 5.808868142287221417e+03 1.035019216710289766e+04 1.651632077835425298e+04 8.425234662071936327e+03 6.530703593458825935e+02 1.259891598703766067e+04 2.349790087848909934e+03 9.448807043104960712e+02 -5.899886258414584290e+02 4.933980842280385332e+03 1.660798113294546738e+03 -1.580911740925501590e+03 1.036167737473438820e+03 -4.324208746426403991e+02 -1.183704053274257149e+03 -8.811294819809336332e+02 -4.615367947654236787e+02 1.437453116707998220e+02 2.699899369730523517e+02 -1.380842421459880370e+03 -1.466532607354238962e+03 -6.797269615647235241e+02 -2.186403418788780527e+03 -2.410542325372770847e+03 -2.320017116916760187e+03 -2.389762104660318982e+03 -4.222335565223255571e+02 -1.520296067124321553e+03 -2.240219691150333347e+03 -2.479754358127626801e+03 -2.958833443736517438e+03 -3.456621011927624295e+03 -2.933016716626648304e+03 -2.463577652640359247e+03 -3.111549723446882126e+03 -3.194500859940379542e+03 -1.789484820195042857e+03 2.321709285821828991e+06 3.273906784273751080e+06 5.575809093959366903e+06 1.477122955080879619e+06 3.317273994589996873e+05 1.699808420128556900e+05 1.935296419712587085e+05 1.061722836481375853e+05 8.750315642194674001e+04 -2.259874011402379983e+04 -1.570793242627386098e+04 2.855669521346594047e+04 2.092318013208601769e+04 9.714808580028902725e+02 1.511961395537710087e+04 1.262589273995022450e+04 1.971950308750813201e+04 8.610630280297311401e+03 7.072813204159782799e+03 -3.985750723573815321e+03 1.013880855011119638e+04 1.545851919852838728e+04 1.656488805043646789e+04 1.001841243321201728e+04 7.408362652203029029e+03 7.412621660633112697e+03 -5.312817375059437381e+02 -7.262577691735003100e+03 -2.716693155469766680e+03 -6.376705416089233950e+03 -6.017605572871485492e+03 -2.655387010838379410e+03 -3.371374510082315737e+03 -9.621609260483095341e+02 -3.287260172406246056e+03 -4.203185332566121360e+03 -3.633699676786102827e+03 -4.126692633261462106e+03 -1.720177968686897430e+03 -5.876526443549656165e+01 -1.417317047613358000e+03 -4.521082289723230133e+03 -3.503833480360804060e+03 -2.541172066474210169e+03 -1.766230794736490452e+03 -9.766211546084185784e+02 -5.195800518416440354e+02 -2.951882729048175861e+03 1.988131709924103419e+01 -2.118030943314490287e+03 2.858115949278102903e+02 3.208777464640966627e+03
-8.158045366536441725e+04 7.311134591754733992e+04 7.911033348197712330e+05 2.443528859250123613e+06 2.798705389284403645e+05 1.025125882951359963e+05 5.384901633360178676e+04 3.584298480958851724e+04 2.018979292811784399e+04 2.421922905753026498e+04 3.244794976165727348e+04 1.902173212543554837e+04 2.523651966102203914e+03 1.454600313124177410e+04 1.031629665412988470e+04 1.353236158905179764e+04 5.969685524222656568e+03 3.304875941520523611e+03 7.380273407103939462e+03 4.240006098704094256e+03 5.440835223194939317e+03 4.407162400686989713e+03 5.510452154476450232e+03 5.219276960222573507e+03 1.956160145168995996e+03 1.486111107715340268e+03 3.001780256510610343e+02 6.062294228457744794e+02 3.211347779804376046e+02 4.734806866706073833e+02 7.423435598681444390e+02 -8.450211374971005398e+02 1.049091504377464389e+03 1.708041651248148796e+01 1.685016754871586272e+03 1.819790399887293120e+02 6.349442663704224969e+02 -9.389042997402088986e+02 -2.785618500962494295e+02 -7.148525495022977339e+02 -5.066217452079985719e+02 -8.084681765802832842e+02 -6.867611317372341091e+02 -9.409811717584582311e+02 1.281244097983850772e+01 -7.444579746081953999e+02 -9.474796771812254974e+02 -1.409540304455861985e+02 -1.496858693956839090e+02 -3.916221668127524254e+02 9.183134917964909691e+05 -1.686247150876017986e+05 9.854906951871024212e+05 1.586975852152922656e+06 3.613931637202795828e+05 1.215784388470048725e+05 3.619104337365686661e+04 3.319986363038533455e+04 3.096197100850391871e+04 3.200953771595603394e+04 1.307793368071445366e+04 3.663620776874204603e+04 2.394660146551798334e+03 2.868895592191125615e+04 1.902309338127307274e+04 8.602885850501959794e+03 1.650912042416833356e+04 1.022710273755628987e+04 9.491046173216191164e+03 -3.710542102142757813e+03 6.203510914632518507e+03 8.915788981294059340e+03 4.368583773315426697e+03 6.294208186309190296e+02 1.332894594554584046e+03 1.651319570848731246e+03 3.033875233369421039e+03 -2.964697738090340863e+03 -5.131734755435691113e+02 1.282058606616366887e+03 -1.100827732904089373e+02 1.216794051895156628e+02 4.856507704211989221e+03 4.423633769274750193e+03 -1.117639074654188676e+02 -3.322695770775900428e+02 -2.615863084694668942e+03 -3.359235399222804062e+03 -9.113765584324808060e+02 1.349643516465974926e+02 -1.808697586357929367e+03 -8.469383572897874046e+02 -2.023892706368998688e+03 -5.060995155707159370e+02 -1.348480623428185027e+03 -1.163745618682119812e+03 -1.240346097913823940e+02 7.802424704019523460e+02 -2.631281688773074166e+02 -1.037046014945390425e+03 -2.510127939746922010e+01 3.461208641987023384e+03
-8.798702177230999223e+04 1.803160198330926069e+05 1.458974870355485473e+05 2.798705389284403645e+05 9.980200387621885166e+05 1.420077694685237366e+05 3.453027485595457983e+04 2.367412844414993378e+04 1.051926845814549233e+04 1.382947546285395947e+04 1.428167627863313464e+04 1.627085841861220979e+04 1.459621040558937420e+04 1.050837635145583954e+04 6.305562395995735642e+03 4.261578668144631592e+03 7.550209713467489564e+03 5.433528584575105924e+03 3.866260195796389326e+03 6.170175226770288646e+03 2.691421603139346189e+03 4.414474251227703462e+03 1.254434102033791532e+03 1.905339983421647958e+03 8.665546863728735616e+02 1.808679715890013313e+03 1.633512890496263481e+03 1.877108783497753848e+03 1.130876261760320176e+03 6.217068114665642042e+02 9.111605889202082835e+02 6.261867288851791500e+02 7.574648051747531099e+02 6.616991622821583405e+02 8.859579465770862043e+02 3.454312436925760608e+02 7.608248270272181344e+02 -4.648529603147598110e-01 -4.759657298740449392e+02 -1.680432882724927879e+02 -4.956235370931486841e+02 -5.206753875986574940e+02 2.831510305645137464e+02 1.817269967970759410e+02 -4.059688438490072215e+00 -7.388884245528504380e+01 -1.444493564408669215e+02 3.056762890584629986e+02 -3.923629229578028230e+02 -1.208897432829963350e+02 -1.675894602661119716e+05 2.787178935023084632e+05 2.923729495147589660e+03 2.874166869450502563e+05 5.316211795790327014e+05 1.902292397970349994e+05 7.124083056818429031e+04 -2.747461901367166865e+04 1.109095987597968133e+03 2.483863729792154118e+04 1.487765266292685556e+04 2.975338325201065163e+04 1.863220258651109907e+04 8.202924738037521820e+03 4.144049981808634584e+03 9.638923053384101877e+03 1.020487525655731042e+04 4.013308740546761328e+03 3.988105164808524478e+03 3.906023967380327576e+03 4.878656248689364475e+03 2.811913896333311641e+03 4.462532130598136973e+03 3.338962904448748759e+03 1.609254767279195676e+03 1.194119667071972572e+03 -1.036877483167445234e+03 -4.378216020016720336e+02 1.110918282342934617e+03 2.572719079314056216e+03 1.689022612068503122e+03 2.895638066304713902e+03 1.746441233147116463e+03 1.376552721082998914e+03 -1.071370330437704865e+02 -3.628915032756930259e+01 5.169329618067147294e+02 5.550607863309745653e+02 2.358470514616805929e+02 2.867259812523215601e+02 -2.684855516589975650e+02 -1.970346685597322391e+02 6.906218973841151865e+02 3.992642061471150328e+02 -8.746831440931655379e+02 5.160473240619986655e+02 6.182532260652563139e+01 9.432323007363896750e+01 2.799541067880905416e+02 1.932440832798217514e+02 -1.097927389749910176e+01 9.270176779785963390e+02
-3.460233274776672260e+03 1.195917586647770222e+05 1.301895571726732014e+05 1.025125882951359963e+05 1.420077694685237366e+05 5.048986164509533555e+05 7.376361330639985681e+04 2.291224828332260950e+04 1.925656705169711859e+04 1.699125789938600064e+04 1.219620027666403257e+04 8.668848750056064091e+03 7.317132856832489779e+03 9.295253979540560977e+03 7.010305313221595497e+03 7.615536039439046363e+03 4.944745741686893780e+03 5.497335915843639668e+03 5.426260175838391660e+03 4.121931217654517241e+03 3.694886702012966907e+03 1.877688305321640883e+03 1.717009925457451800e+03 3.027793821012458920e+03 2.322680057857274733e+03 2.435363589808841880e+03 1.802639023747931333e+03 1.612214131867728156e+03 2.940834370309810311e+02 1.532870138850941657e+03 9.831089108234997411e+02 1.081084839500859516e+03 1.435913756693822052e+03 5.373800352290004412e+02 6.302497355348538122e+02 6.766663415837807634e+02 8.677504002319044503e+02 3.049625094135125210e+02 1.181413345185434451e+02 7.978264629362477081e+02 9.424203108800803363e+01 -1.689777871881779561e+02 1.622223204322201582e+02 2.494252078031150006e+02 1.058292900045757676e+02 -2.152557451977411915e+02 1.372914644575222667e+02 1.931832560241426222e+02 2.914772592683693233e+02 2.518622462170184662e+01 -1.321051029525548074e+03 -1.037903649275416392e+05 -3.733599349996880483e+04 1.572548453611158766e+05 1.734593877874538593e+05 2.620048088498013967e+05 1.011513617717162706e+05 5.901369789778753329e+03 1.410880358493974200e+04 1.412793654862216135e+04 1.006749147373195410e+04 1.205587388858866143e+04 4.861480555764839664e+03 1.518252069633875544e+04 7.266481440996493802e+03 1.193820168231335992e+04 1.061816060004426799e+04 8.113054203079815125e+03 4.127130887902385439e+03 3.932174520963010309e+03 5.023614794191425062e+03 3.266028495575236775e+03 3.626290423221485071e+03 4.046508828775588427e+03 3.752090521784936755e+03 1.448399254094281901e+02 -1.346165604154492712e+03 5.425476482000309488e+02 1.378910467643367383e+03 1.822532256866114494e+03 1.074339711486728675e+03 1.930581299137351380e+03 1.590260113360330479e+03 1.506017451648883707e+03 2.192989144174053990e+02 -5.257470036091015118e+02 -2.988842952190904612e+02 4.216721313033824003e+01 -1.237458571573622095e+02 -6.556171225662902202e+01 -5.073263288395431232e+02 -4.122562495284453803e+02 9.764458270342242940e+01 -4.233999983192431671e+01 2.762572262093600557e+02 5.399834871219669594e+02 -7.818412685535208766e+02 2.403173639933055483e+02 -1.951144753430758954e+02 9.502697689345245635e+01 6.735974822893537350e+01 -9.344805349891296373e+02
2.104772003719978093e+05 -1.226969838755748788e+04 6.103495463367486309e+02 5.384901633360178676e+04 3.453027485595457983e+04 7.376361330639985681e+04 2.739947971637844457e+05 4.342033428669669956e+04 9.146888739113905103e+03 1.094788377319496431e+04 9.873253378939079994e+03 8.549150471398443187e+03 6.402641855855204085e+03 3.882331102470668156e+03 4.526969068014675941e+03 4.436356291910021355e+03 4.255913463268277155e+03 4.541399671568412487e+03 2.517592677677865140e+03 2.669824070672807920e+03 3.184821821593146069e+03 2.297013075328716695e+03 1.683517240066383238e+03 2.536544490420796592e+03 1.677848357331826946e+03 1.068131890852691413e+03 1.617253510781367140e+03 1.243249070145960559e+03 9.580637757324369659e+02 1.417263411494772072e+03 8.226037071033798611e+02 7.803442699361636414e+02 8.504675303314971870e+02 1.732770255387797249e+02 3.913627413801630723e+02 2.095695577498584896e+02 4.256453972080014836e+01 4.487650383416253703e+02 2.929949069179398293e+02 4.251797969524297400e+02 1.840872139001250503e+02 2.187994451334836299e+01 2.897226674840952683e+02 3.047303137833820301e+02 4.332081595077562497e+02 1.900517009151481318e+02 -3.038329439113590436e+00 3.653373632416678447e+02 2.168082315500653579e+01 2.392463383169530857e+02 -7.560425583172762708e+04 -9.003073887513404770e+04 -8.020395640337106306e+04 6.614921190728455258e+04 4.018444028027786408e+04 6.002948176261260232e+04 1.672825270593918685e+05 3.333829530802107911e+04 3.700273173263242825e+03 9.258220830736565404e+03 1.475277238658518218e+04 1.135547247460539438e+04 9.680127107758917191e+03 1.287712331318065662e+04 6.466472899451988269e+03 5.580934866192334084e+03 4.601486873063602616e+03 3.516704372838387371e+03 1.602433306373911364e+03 3.569352875700158165e+03 3.238825727939812168e+03 2.277081872570106952e+03 3.337177048421743166e+03 1.746392302333458701e+03 2.637809096766227867e+03 7.088291180387186614e+02 1.327548423760513288e+03 -3.868148883098686497e+02 1.047278435357304943e+03 1.914868488046366338e+03 2.473666574914191187e+03 1.152726246588594449e+03 8.739023081338217480e+02 1.106539574833210509e+03 -2.628860599047353617e+02 3.522293927526354196e+01 -5.788724741200900326e+01 3.703419941383618266e+02 5.472863192700303898e+02 1.234818631862351737e+02 1.555660995673548825e+02 -5.613618492150682187e+02 -3.390861579843432310e+02 6.051354927991037158e+01 -1.228799637141682695e+02 -7.543398037666235041e+02 -1.669299094045773924e+00 1.243106344903120970e+02 -2.624353993492647987e+02 9.543981784545954383e+01 7.881871343143296826e+01 -1.137876715364538541e+03
2.982983308426953226e+04 7.547232892048053327e+04 2.913927521094928670e+04 3.584298480958851724e+04 2.367412844414993378e+04 2.291224828332260950e+04 4.342033428669669956e+04 1.554385942506402789e+05 2.606068552634682419e+04 9.380589950935176603e+03 1.009848200282595826e+04 6.677588398366448928e+03 5.970726527415436976e+03 5.932985931338448609e+03 4.462939826095577700e+03 4.632932664121000016e+03 3.553502124134963651e+03 3.184940076656504971e+03 2.770588378444951104e+03 2.233032364312323807e+03 3.610557114789042771e+03 2.024476660293227042e+03 1.402729281866520068e+03 1.438495937037949034e+03 2.361864222585081279e+03 1.620333691471830207e+03 9.729009657235621944e+02 1.091456251748858904e+03 7.406126588326267211e+02 1.000347823612357274e+03 1.114460033971360645e+03 1.097418263414602961e+03 1.158967281078963879e+03 6.587562189515618911e+02 4.068493938287822402e+02 5.962253691106870974e+02 1.330765840314629713e+02 5.044361175768676731e+02 4.731717224984658401e+02 3.090344676704011135e+02 2.103711107638259250e+02 3.596304294543430728e+02 3.849420642209771586e+02 1.269438950267350350e+02 2.281954845545928947e+02 1.974303446261411636e+02 3.509104350932551597e+02 4.425207885746573879e+02 3.174606680410189483e+02 1.793758170810046693e+02 -2.729023435481865308e+05 -1.040518127231811377e+05 7.379789097090573705e+03 3.489292017136419599e+04 4.091346015062884544e+04 2.652641580147405330e+04 4.131093894759251998e+04 7.437276153329771478e+04 3.762727956718739006e+04 1.107840093616637569e+04 9.349532732304867750e+03 1.112456568632063681e+04 8.612099246320891325e+03 8.510400235275519663e+03 7.630048956165602249e+03 6.249934026134670603e+03 4.314726166341142743e+03 2.961018494192522212e+03 1.816439085256512271e+03 2.821004560111274714e+03 1.043244890779214529e+03 3.263821416725036215e+03 1.035945543067303106e+03 2.171478108920166505e+03 2.240782882241202060e+03 5.300382527113903279e+02 1.678380160355258113e+03 6.376255915124168041e+02 1.444632025608538470e+03 6.611548495321048904e+02 6.741203200194457850e+02 5.085679428160816542e+02 5.437677015896031207e+02 1.332230871157729553e+03 8.605086454539651868e+02 3.925415218674381777e+02 3.570824027785501471e+02 8.679997664945457245e+02 6.576677763601040851e+02 7.408469734100616506e+02 9.776768253955809769e+02 1.301325876108426769e+02 3.694044940470910774e+02 2.362054619657043020e+02 3.964401954837462654e+02 9.704604888511994432e+01 4.530161338877313142e+02 -9.572070228873678843e+01 5.620932758515162675e+01 1.536128463395477581e+02 -1.631894647760652717e+01 1.709914023969736832e+02
6.759430858947109300e+03 3.421155126512552670e+04 2.834069805147807074e+03 2.018979292811784399e+04 1.051926845814549233e+04 1.925656705169711859e+04 9.146888739113905103e+03 2.606068552634682419e+04 9.613405126137676416e+04 1.551529991492806039e+04 8.304383964710252258e+03 5.168231351637209627e+03 3.489160454414180549e+03 3.793186681042793225e+03 2.453918827896777657e+03 3.632384578884324128e+03 2.941761225130876483e+03 2.614343334697771752e+03 2.813827935957138379e+03 2.339582238625257105e+03 2.121877820408424213e+03 1.695582683304211514e+03 1.576706499959096618e+03 1.670936606448809698e+03 1.553462177370282234e+03 1.290545470734513856e+03 1.125653902231075335e+03 9.251382551833041816e+02 7.673854512601689066e+02 9.812650775569061352e+02 8.036712606383724733e+02 7.458715794247107169e+02 8.624734511707605407e+02 6.759590666985430971e+02 4.440641457537128645e+02 5.365981081795041518e+02 7.233940138811060478e+02 6.769978013961591614e+02 5.740935204682911035e+02 4.236228043560428205e+02 2.458344366190671622e+02 2.733953312025060427e+02 2.914561685928109682e+02 1.027078440522709570e+02 3.220819652573459848e+02 2.318934076042353638e+02 2.672336183008117132e+02 3.049379785675183712e+02 2.678058788219603343e+02 4.670813893470511147e+01 -8.721805532994813984e+04 1.828153567002388809e+04 -1.822936958828101069e+03 6.774838081484735994e+03 1.316694079341196812e+04 2.790334488936981415e+03 1.730439893258660595e+04 3.648128865649762156e+04 5.159476979124381614e+04 1.968347860230613151e+04 8.206573748017046455e+03 7.513953750129801847e+03 8.384453895379396272e+03 5.525698316066906045e+03 5.985187462918904203e+03 3.908591295176843687e+03 2.420785314476620442e+03 3.078255980974310205e+03 5.179556180409505032e+03 2.032542701947143541e+03 1.994304550873535391e+03 9.667254655299174146e+02 1.347062255807495376e+03 1.879387578019676766e+03 1.303956665453819596e+03 3.321962003759453523e+02 1.378625978477204399e+03 5.593536963424315900e+02 -5.106477113805717494e+01 -1.217546751323599779e+02 3.926992670710007474e+02 1.109627027661308830e+03 7.151871971455580024e+02 4.670048010732048738e+02 1.755569302970428396e+02 2.117611332917572611e+02 1.015923415168349635e+02 4.263305395983178414e+02 2.051162841285268996e+02 -1.285106109819459386e+00 3.772208594052218444e+01 1.083237838069983923e+02 -1.508695319506866213e+02 4.316672732107282400e+02 -7.781441198629959644e+00 -9.482514286689909255e+00 -2.150362978852252240e+02 -1.446993783555928133e+02 7.350508649108319048e+01 3.384938143056691615e+02 -5.939505397603200265e+01 9.578015753274482904e+02
-5.984312893566336425e+04 5.639632483402158687e+04 1.851122844058408009e+04 2.421922905753026498e+04 1.382947546285395947e+04 1.699125789938600064e+04 1.094788377319496431e+04 9.380589950935176603e+03 1.551529991492806039e+04 5.787354350432439969e+04 1.193793547930418026e+04 5.738081601582386611e+03 3.968321343068578244e+03 3.100964999577164690e+03 3.025400115003546034e+03 2.978619950001921552e+03 2.266597580920395103e+03 1.976405724626976053e+03 1.746456598936372757e+03 1.377245146619451589e+03 1.502829220084144026e+03 1.420493837342005918e+03 1.385405606255384782e+03 1.409948201147645932e+03 6.613840602483874136e+02 9.266340592211123521e+02 9.465972880260210331e+02 6.279088816816582721e+02 6.280501652550298104e+02 6.352800538291966177e+02 5.537228990945882288e+02 3.902481640701594756e+02 4.585992472509336721e+02 4.065695239587348624e+02 3.300735924668742314e+02 3.078947034173480688e+02 2.497614505396789468e+02 2.082161497234773435e+02 3.151146656807253521e+02 2.220091717774083691e+02 1.610781817179016855e+02 2.517084096882117024e+02 1.021104267003805859e+02 1.576722210511507853e+02 1.188551040741062224e+02 1.647450052243279117e+02 1.576680175726856135e+02 1.470770926557690075e+02 8.249938417247933842e+01 -5.089319468415661163e+01 -3.803584011388367071e+04 4.641302538278764405e+04 -8.346988909409661574e+03 1.393798960779159279e+04 7.226825818709296072e+03 1.363725364109560542e+04 8.112626874081362985e+03 1.373911952558421399e+04 2.316887252742619967e+04 2.710859973467760574e+04 9.860073326708909008e+03 2.700276889143598055e+03 6.477174862110052345e+03 4.530444565483023325e+03 1.014555032391195482e+03 3.849100472525181431e+03 1.969874357069414145e+03 2.604559271482940403e+03 3.199549038194976674e+03 1.516456371728809472e+03 1.180844200073499678e+03 1.400902999089505784e+03 1.838488976384037187e+03 1.115492007086702870e+03 6.007711228501098049e+02 7.035444354189555725e+02 8.509342668125697173e+02 6.410040782860740194e+01 4.948567420897239231e+02 1.439232605302552884e+03 7.473133692993169461e+02 6.492196575716506004e+02 3.991269983521746667e+02 4.769559471413996903e+02 4.962053547613846263e+02 4.911152597901426589e+02 4.047635596836242371e+02 3.345753809598635371e+02 -1.809673690300271032e+00 2.374005804480819677e+02 1.129023122876610046e+02 6.949160094173392110e+01 -4.411817413319097625e+01 2.615547159474258478e+02 7.098430968880829539e+01 1.961557401575997233e+02 -4.418628310680544047e+01 1.955770823001271310e+02 -3.860467445226560557e+01 7.663258819589104576e+01 -6.345912807912615961e+01 7.322832306818738743e+02
