5.000000000000000104e-03 6.662638696000000346e+04 0.000000000000000000e+00
1.499999999999999944e-02 6.929154856999999902e+04 0.000000000000000000e+00
2.500000000000000139e-02 5.521175394000000233e+04 0.000000000000000000e+00
3.500000000000000333e-02 4.585500508999999875e+04 0.000000000000000000e+00
4.499999999999999833e-02 3.501502575000000070e+04 0.000000000000000000e+00
5.500000000000000028e-02 3.124591346999999951e+04 0.000000000000000000e+00
6.500000000000000222e-02 2.765399181999999928e+04 0.000000000000000000e+00
7.499999999999999722e-02 2.292936253999999826e+04 0.000000000000000000e+00
8.500000000000000611e-02 1.864448699000000124e+04 0.000000000000000000e+00
9.500000000000000111e-02 1.661625010000000111e+04 0.000000000000000000e+00
1.049999999999999961e-01 1.425200749999999971e+04 0.000000000000000000e+00
1.150000000000000050e-01 1.253241460000000006e+04 0.000000000000000000e+00
1.250000000000000000e-01 1.147678943000000072e+04 0.000000000000000000e+00
1.350000000000000089e-01 1.047750502000000051e+04 0.000000000000000000e+00
1.449999999999999900e-01 9.389747699999999895e+03 0.000000000000000000e+00
1.549999999999999989e-01 8.498631391999999323e+03 0.000000000000000000e+00
1.650000000000000078e-01 7.322335479999999734e+03 0.000000000000000000e+00
1.749999999999999889e-01 6.719195870999999897e+03 0.000000000000000000e+00
1.849999999999999978e-01 6.231039264000000003e+03 0.000000000000000000e+00
1.950000000000000067e-01 5.983158099999999649e+03 0.000000000000000000e+00
2.049999999999999878e-01 5.483212582000000111e+03 0.000000000000000000e+00
2.149999999999999967e-01 5.149828120999999555e+03 0.000000000000000000e+00
2.250000000000000056e-01 4.712855160000000069e+03 0.000000000000000000e+00
2.349999999999999867e-01 4.364792233999999553e+03 0.000000000000000000e+00
2.449999999999999956e-01 4.179669506000000183e+03 0.000000000000000000e+00
2.550000000000000044e-01 3.921704229999999825e+03 0.000000000000000000e+00
2.650000000000000133e-01 3.670340397999999823e+03 0.000000000000000000e+00
2.750000000000000222e-01 3.453745704999999816e+03 0.000000000000000000e+00
2.849999999999999756e-01 3.164873575999999957e+03 0.000000000000000000e+00
2.949999999999999845e-01 2.976105998999999883e+03 0.000000000000000000e+00
3.049999999999999933e-01 2.940509756999999809e+03 0.000000000000000000e+00
3.150000000000000022e-01 2.714403957999999875e+03 0.000000000000000000e+00
3.250000000000000111e-01 2.554973626999999851e+03 0.000000000000000000e+00
3.350000000000000200e-01 2.384809060999999929e+03 0.000000000000000000e+00
3.449999999999999734e-01 2.314484203999999863e+03 0.000000000000000000e+00
3.549999999999999822e-01 2.113189319999999952e+03 0.000000000000000000e+00
3.649999999999999911e-01 2.052560258999999860e+03 0.000000000000000000e+00
3.750000000000000000e-01 1.916905827000000045e+03 0.000000000000000000e+00
3.850000000000000089e-01 1.795952624000000014e+03 0.000000000000000000e+00
3.950000000000000178e-01 1.751173348999999916e+03 0.000000000000000000e+00
4.050000000000000266e-01 1.665913847000000032e+03 0.000000000000000000e+00
4.149999999999999800e-01 1.623835113999999976e+03 0.000000000000000000e+00
4.249999999999999889e-01 1.476049788000000035e+03 0.000000000000000000e+00
4.349999999999999978e-01 1.443630846999999903e+03 0.000000000000000000e+00
4.450000000000000067e-01 1.419412741000000096e+03 0.000000000000000000e+00
4.550000000000000155e-01 1.329456682000000001e+03 0.000000000000000000e+00
4.650000000000000244e-01 1.258302224000000024e+03 0.000000000000000000e+00
4.749999999999999778e-01 1.152522118000000091e+03 0.000000000000000000e+00
4.849999999999999867e-01 1.133410317000000077e+03 0.000000000000000000e+00
4.949999999999999956e-01 1.125442917000000079e+03 0.000000000000000000e+00
5.050000000000000044e-01 1.039709961999999905e+03 0.000000000000000000e+00
5.150000000000000133e-01 1.023300898999999959e+03 0.000000000000000000e+00
5.250000000000000222e-01 9.688128900000000385e+02 0.000000000000000000e+00
5.350000000000000311e-01 9.337291275999999698e+02 0.000000000000000000e+00
5.450000000000000400e-01 8.817089899000000059e+02 0.000000000000000000e+00
5.550000000000000488e-01 8.693471449999999550e+02 0.000000000000000000e+00
5.649999999999999467e-01 8.375315583000000288e+02 0.000000000000000000e+00
5.749999999999999556e-01 7.830771079999999529e+02 0.000000000000000000e+00
5.849999999999999645e-01 7.425994796999999608e+02 0.000000000000000000e+00
5.949999999999999734e-01 7.506726893999999675e+02 0.000000000000000000e+00
6.049999999999999822e-01 7.211447927000000391e+02 0.000000000000000000e+00
6.149999999999999911e-01 6.842445301999999856e+02 0.000000000000000000e+00
6.250000000000000000e-01 6.567433181000000104e+02 0.000000000000000000e+00
