5.000000000000000104e-03 9.575936314000000129e+04 0.000000000000000000e+00
1.499999999999999944e-02 8.201970904000000155e+04 0.000000000000000000e+00
2.500000000000000139e-02 6.576027946000000520e+04 0.000000000000000000e+00
3.500000000000000333e-02 4.919655569999999716e+04 0.000000000000000000e+00
4.499999999999999833e-02 3.823440682999999990e+04 0.000000000000000000e+00
5.500000000000000028e-02 3.371777100999999675e+04 0.000000000000000000e+00
6.500000000000000222e-02 3.031724614999999903e+04 0.000000000000000000e+00
7.499999999999999722e-02 2.383024453999999969e+04 0.000000000000000000e+00
8.500000000000000611e-02 1.898553367000000071e+04 0.000000000000000000e+00
9.500000000000000111e-02 1.715702231000000029e+04 0.000000000000000000e+00
1.049999999999999961e-01 1.505807827999999972e+04 0.000000000000000000e+00
1.150000000000000050e-01 1.305743914000000041e+04 0.000000000000000000e+00
1.250000000000000000e-01 1.191084474000000046e+04 0.000000000000000000e+00
1.350000000000000089e-01 1.117944508999999925e+04 0.000000000000000000e+00
1.449999999999999900e-01 9.564796243000000686e+03 0.000000000000000000e+00
1.549999999999999989e-01 8.811375963000000411e+03 0.000000000000000000e+00
1.650000000000000078e-01 8.093875973000000158e+03 0.000000000000000000e+00
1.749999999999999889e-01 7.268934218999999757e+03 0.000000000000000000e+00
1.849999999999999978e-01 7.048666847999999845e+03 0.000000000000000000e+00
1.950000000000000067e-01 6.419348208999999770e+03 0.000000000000000000e+00
2.049999999999999878e-01 5.746554538999999750e+03 0.000000000000000000e+00
2.149999999999999967e-01 5.230211078999999700e+03 0.000000000000000000e+00
2.250000000000000056e-01 4.962028922999999850e+03 0.000000000000000000e+00
2.349999999999999867e-01 4.522575872999999774e+03 0.000000000000000000e+00
2.449999999999999956e-01 4.422861614999999802e+03 0.000000000000000000e+00
2.550000000000000044e-01 4.167324732000000040e+03 0.000000000000000000e+00
2.650000000000000133e-01 3.834566612999999961e+03 0.000000000000000000e+00
2.750000000000000222e-01 3.643100019999999859e+03 0.000000000000000000e+00
2.849999999999999756e-01 3.449216315000000122e+03 0.000000000000000000e+00
2.949999999999999845e-01 3.309869579000000158e+03 0.000000000000000000e+00
3.049999999999999933e-01 2.969955422999999882e+03 0.000000000000000000e+00
3.150000000000000022e-01 2.873887023000000227e+03 0.000000000000000000e+00
3.250000000000000111e-01 2.711190716000000066e+03 0.000000000000000000e+00
3.350000000000000200e-01 2.593499037000000044e+03 0.000000000000000000e+00
3.449999999999999734e-01 2.473483464999999796e+03 0.000000000000000000e+00
