# s [Mpc/h], q0, q2, q4
1.000000e-02 1.000000e+00 0.000000e+00 4.433046e-16
1.006772e-02 1.000000e+00 8.596040e-10 4.554354e-16
1.013590e-02 1.000000e+00 1.725029e-09 4.678980e-16
1.020454e-02 1.000000e+00 2.596315e-09 4.807017e-16
1.027364e-02 1.000000e+00 3.473501e-09 4.938558e-16
1.034322e-02 1.000000e+00 4.356628e-09 5.073698e-16
1.041326e-02 1.000000e+00 5.245735e-09 5.212537e-16
1.048378e-02 1.000000e+00 6.140862e-09 5.355174e-16
1.055477e-02 1.000000e+00 7.042052e-09 5.501715e-16
1.062625e-02 1.000000e+00 7.949345e-09 5.652265e-16
1.069821e-02 1.000000e+00 8.862782e-09 5.806936e-16
1.077066e-02 1.000000e+00 9.782404e-09 5.965838e-16
1.084360e-02 1.000000e+00 1.070825e-08 6.129089e-16
1.091703e-02 1.000000e+00 1.164037e-08 6.296808e-16
1.099096e-02 1.000000e+00 1.257881e-08 6.469115e-16
1.106539e-02 1.000000e+00 1.352359e-08 6.646138e-16
1.114033e-02 1.000000e+00 1.447478e-08 6.828005e-16
1.121577e-02 1.000000e+00 1.543241e-08 7.014849e-16
1.129172e-02 1.000000e+00 1.639652e-08 7.206805e-16
1.136819e-02 1.000000e+00 1.736716e-08 7.404015e-16
1.144517e-02 1.000000e+00 1.834437e-08 7.606620e-16
1.152268e-02 1.000000e+00 1.932820e-08 7.814770e-16
1.160071e-02 1.000000e+00 2.031870e-08 8.028616e-16
1.167927e-02 1.000000e+00 2.131590e-08 8.248314e-16
1.175836e-02 1.000000e+00 2.231986e-08 8.474023e-16
1.183799e-02 1.000000e+00 2.333061e-08 8.705909e-16
1.191816e-02 1.000000e+00 2.434821e-08 8.944140e-16
1.199887e-02 1.000000e+00 2.537270e-08 9.188890e-16
1.208012e-02 1.000000e+00 2.640412e-08 9.440338e-16
1.216193e-02 1.000000e+00 2.744254e-08 9.698666e-16
1.224429e-02 1.000000e+00 2.848798e-08 9.964063e-16
1.232721e-02 1.000000e+00 2.954050e-08 1.023672e-15
1.241069e-02 1.000000e+00 3.060016e-08 1.051684e-15
1.249473e-02 1.000000e+00 3.166698e-08 1.080463e-15
1.257935e-02 1.000000e+00 3.274103e-08 1.110029e-15
1.266453e-02 1.000000e+00 3.382236e-08 1.140404e-15
1.275030e-02 1.000000e+00 3.491101e-08 1.171611e-15
1.283664e-02 1.000000e+00 3.600703e-08 1.203671e-15
1.292357e-02 1.000000e+00 3.711047e-08 1.236609e-15
1.301109e-02 1.000000e+00 3.822139e-08 1.270448e-15
1.309920e-02 1.000000e+00 3.933983e-08 1.305212e-15
1.318791e-02 1.000000e+00 4.046584e-08 1.340929e-15
1.327721e-02 1.000000e+00 4.159948e-08 1.377622e-15
1.336713e-02 1.000000e+00 4.274079e-08 1.415320e-15
1.345765e-02 1.000000e+00 4.388983e-08 1.454049e-15
1.354878e-02 1.000000e+00 4.504666e-08 1.493838e-15
1.364054e-02 1.000000e+00 4.621132e-08 1.534716e-15
1.373291e-02 1.000000e+00 4.738386e-08 1.576713e-15
1.382591e-02 1.000000e+00 4.856435e-08 1.619858e-15
1.391954e-02 1.000000e+00 4.975283e-08 1.664184e-15
1.401380e-02 1.000000e+00 5.094936e-08 1.709724e-15
1.410870e-02 1.000000e+00 5.215399e-08 1.756509e-15
1.420425e-02 1.000000e+00 5.336678e-08 1.804575e-15
1.430044e-02 1.000000e+00 5.458778e-08 1.853956e-15
1.439728e-02 1.000000e+00 5.581705e-08 1.904688e-15
1.449478e-02 1.000000e+00 5.705465e-08 1.956808e-15
1.459293e-02 1.000000e+00 5.830063e-08 2.010355e-15
1.469176e-02 1.000000e+00 5.955504e-08 2.065367e-15
1.479125e-02 1.000000e+00 6.081795e-08 2.121884e-15
1.489142e-02 1.000000e+00 6.208941e-08 2.179948e-15
1.499226e-02 1.000000e+00 6.336949e-08 2.239601e-15
1.509379e-02 1.000000e+00 6.465823e-08 2.300886e-15
1.519600e-02 1.000000e+00 6.595569e-08 2.363848e-15
1.529891e-02 1.000000e+00 6.726195e-08 2.428533e-15
1.540251e-02 1.000000e+00 6.857705e-08 2.494989e-15
1.550682e-02 1.000000e+00 6.990105e-08 2.563262e-15
1.561183e-02 1.000000e+00 7.123403e-08 2.633404e-15
1.571755e-02 1.000000e+00 7.257603e-08 2.705465e-15
1.582399e-02 1.000000e+00 7.392711e-08 2.779498e-15
1.593115e-02 1.000000e+00 7.528735e-08 2.855558e-15
1.603904e-02 1.000000e+00 7.665680e-08 2.933698e-15
1.614765e-02 1.000000e+00 7.803552e-08 3.013976e-15
1.625701e-02 1.000000e+00 7.942358e-08 3.096452e-15
1.636710e-02 1.000000e+00 8.082104e-08 3.181184e-15
1.647793e-02 1.000000e+00 8.222796e-08 3.268235e-15
1.658952e-02 1.000000e+00 8.364441e-08 3.357668e-15
1.670187e-02 1.000000e+00 8.507045e-08 3.449548e-15
1.681497e-02 1.000000e+00 8.650615e-08 3.543943e-15
1.692884e-02 1.000000e+00 8.795157e-08 3.640920e-15
1.704348e-02 1.000000e+00 8.940678e-08 3.740551e-15
1.715890e-02 1.000000e+00 9.087185e-08 3.842909e-15
1.727510e-02 1.000000e+00 9.234683e-08 3.948068e-15
1.739209e-02 1.000000e+00 9.383181e-08 4.056104e-15
1.750987e-02 1.000000e+00 9.532684e-08 4.167096e-15
1.762844e-02 1.000000e+00 9.683199e-08 4.281126e-15
1.774782e-02 1.000000e+00 9.834734e-08 4.398276e-15
