# Fiducial parameters, omega_b = 0.022377, omega_cdm = 0.12268, H0 = 67.5, ln10^{10}A_s = 3.0447, n_s = 0.9659, tau_reio = 0.065, f_dcdm = 0.0336, Log10_Gamma_dcdm = 4.237, sigma_NL = 7, beta_0^Euclid = 1, beta_1^Euclid = 1, z_reio = 1, Omega_Lambda = 1, Omega_m = 1, YHe = 1, 100*theta_s = 0, A_s = 0, sigma8 = 0, rs_rec = 0
12847.737 12847.737
12318.854 12318.854
11819.894 11819.894
11348.84 11348.84
10903.816 10903.816
10483.087 10483.087
10085.041 10085.041
9708.1847 9708.1847
9351.1347 9351.1347
9012.6086 9012.6086
8691.4178 8691.4178
8386.4602 8386.4602
8096.7138 8096.7138
7821.2306 7821.2306
7559.1307 7559.1307
7309.5969 7309.5969
7071.8703 7071.8703
6845.2454 6845.2454
6629.0661 6629.0661
17710.408 17710.408
16883.886 16883.886
16107.546 16107.546
15378.077 15378.077
14692.349 14692.349
14047.419 14047.419
13440.525 13440.525
12869.086 12869.086
12330.694 12330.694
11823.106 11823.106
11344.236 11344.236
10892.147 10892.147
10465.041 10465.041
10061.25 10061.25
9679.2291 9679.2291
9317.5445 9317.5445
8974.8684 8974.8684
8649.9702 8649.9702
8341.7091 8341.7091
8049.0275 8049.0275
7770.9445 7770.9445
7506.5504 7506.5504
7255.0005 7255.0005
7015.5109 7015.5109
6787.3529 6787.3529
6569.8497 6569.8497
6362.3713 6362.3713
17031.875 17031.875
16237.036 16237.036
15490.455 15490.455
14788.947 14788.947
14129.503 14129.503
13509.292 13509.292
12925.659 12925.659
12376.122 12376.122
11858.364 11858.364
11370.229 11370.229
10909.711 10909.711
10474.947 10474.947
10064.208 10064.208
9675.8912 9675.8912
9308.5088 9308.5088
8960.6834 8960.6834
8631.1379 8631.1379
8318.6888 8318.6888
8022.2391 8022.2391
7740.7717 7740.7717
7473.3434 7473.3434
7219.0792 7219.0792
6977.167 6977.167
6746.8528 6746.8528
6527.4359 6527.4359
6318.2654 6318.2654
6118.7356 6118.7356
16371.77 16371.77
15607.753 15607.753
14890.121 14890.121
14215.813 14215.813
13581.938 13581.938
12985.775 12985.775
12424.77 12424.77
11896.538 11896.538
11398.853 11398.853
10929.642 10929.642
10486.977 10486.977
10069.067 10069.067
9674.2508 9674.2508
9300.9864 9300.9864
8947.845 8947.845
8613.5022 8613.5022
8296.7305 8296.7305
7996.3922 7996.3922
7711.4329 7711.4329
7440.875 7440.875
7183.8118 7183.8118
6939.4024 6939.4024
6706.8661 6706.8661
6485.478 6485.478
6274.5649 6274.5649
6073.5009 6073.5009
5881.7038 5881.7038
15676.531 15676.531
14944.972 14944.972
14257.828 14257.828
13612.166 13612.166
13005.219 13005.219
12434.38 12434.38
11897.206 11897.206
11391.413 11391.413
10914.868 10914.868
10465.587 10465.587
10041.724 10041.724
9641.5647 9641.5647
9263.5175 9263.5175
8906.1065 8906.1065
8567.9637 8567.9637
8247.8207 8247.8207
7944.5024 7944.5024
7656.9192 7656.9192
7384.0618 7384.0618
7124.9939 7124.9939
6878.8475 6878.8475
6644.8173 6644.8173
6422.1558 6422.1558
6210.169 6210.169
6008.2123 6008.2123
5815.6862 5815.6862
5632.0335 5632.0335
14894.559 14894.559
14199.504 14199.504
13546.647 13546.647
12933.202 12933.202
12356.539 12356.539
11814.182 11814.182
11303.809 11303.809
10823.252 10823.252
10370.483 10370.483
9943.6171 9943.6171
9540.9009 9540.9009
9160.7052 9160.7052
8801.5183 8801.5183
8461.9379 8461.9379
8140.664 8140.664
7836.4919 7836.4919
7548.3048 7548.3048
7275.0678 7275.0678
7015.8217 7015.8217
6769.677 6769.677
6535.8092 6535.8092
6313.453 6313.453
6101.8982 6101.8982
5900.4856 5900.4856
5708.6026 5708.6026
5525.6797 5525.6797
5351.1875 5351.1875
13989.914 13989.914
13337.086 13337.086
12723.89 12723.89
12147.713 12147.713
11606.082 11606.082
11096.672 11096.672
10617.304 10617.304
10165.939 10165.939
9740.6738 9740.6738
9339.7383 9339.7383
8961.4849 8961.4849
8604.3838 8604.3838
8267.015 8267.015
7948.0615 7948.0615
7646.3024 7646.3024
7360.606 7360.606
7089.9234 7089.9234
6833.2827 6833.2827
6589.783 6589.783
6358.5888 6358.5888
6138.9255 6138.9255
5930.0746 5930.0746
5731.369 5731.369
5542.1894 5542.1894
5361.9605 5361.9605
5190.1475 5190.1475
5026.2529 5026.2529
12956.566 12956.566
12351.968 12351.968
11784.074 11784.074
11250.462 11250.462
10748.845 10748.845
10277.068 10277.068
9833.1128 9833.1128
9415.0913 9415.0913
9021.2419 9021.2419
8649.9243 8649.9243
8299.6129 8299.6129
7968.891 7968.891
7656.4436 7656.4436
7361.0509 7361.0509
7081.5822 7081.5822
6816.9896 6816.9896
6566.3016 6566.3016
6328.618 6328.618
6103.1046 6103.1046
5888.9877 5888.9877
5685.5498 5685.5498
5492.1255 5492.1255
5308.0971 5308.0971
5132.8909 5132.8909
4965.9742 4965.9742
4806.8516 4806.8516
4655.0626 4655.0626
11827.804 11827.804
11275.887 11275.887
10757.474 10757.474
10270.357 10270.357
9812.445 9812.445
9381.7738 9381.7738
8976.4998 8976.4998
8594.8995 8594.8995
8235.365 8235.365
7896.3989 7896.3989
7576.6087 7576.6087
7274.7009 7274.7009
6989.4752 6989.4752
6719.8182 6719.8182
6464.6977 6464.6977
6223.1571 6223.1571
5994.3095 5994.3095
5777.3333 5777.3333
5571.4668 5571.4668
5376.0038 5376.0038
5190.2894 5190.2894
5013.716 5013.716
4845.7199 4845.7199
4685.7774 4685.7774
4533.4021 4533.4021
4388.1419 4388.1419
4249.5763 4249.5763
10674.513 10674.513
10176.418 10176.418
9708.5601 9708.5601
9268.9452 9268.9452
8855.6879 8855.6879
8467.0141 8467.0141
8101.2607 8101.2607
7756.8721 7756.8721
7432.3974 7432.3974
7126.4851 7126.4851
6837.8786 6837.8786
6565.4106 6565.4106
6307.9978 6307.9978
6064.6354 6064.6354
5834.3918 5834.3918
5616.4038 5616.4038
5409.8711 5409.8711
5214.052 5214.052
5028.2593 5028.2593
4851.8555 4851.8555
4684.2496 4684.2496
4524.8935 4524.8935
4373.2781 4373.2781
4228.931 4228.931
4091.4132 4091.4132
3960.3166 3960.3166
3835.2619 3835.2619
9588.924 9588.924
9141.4904 9141.4904
8721.2187 8721.2187
8326.3168 8326.3168
7955.0913 7955.0913
7605.9488 7605.9488
7277.3951 7277.3951
6968.0332 6968.0332
6676.5595 6676.5595
6401.7602 6401.7602
6142.5063 6142.5063
5897.7495 5897.7495
5666.5165 5666.5165
5447.9049 5447.9049
5241.0777 5241.0777
5045.2596 5045.2596
4859.7316 4859.7316
4683.8275 4683.8275
4516.93 4516.93
4358.4666 4358.4666
4207.9062 4207.9062
4064.7565 4064.7565
3928.5603 3928.5603
3798.8931 3798.8931
3675.3606 3675.3606
3557.5962 3557.5962
3445.2592 3445.2592
8657.3851 8657.3851
8253.4234 8253.4234
7873.9843 7873.9843
7517.4498 7517.4498
7182.2912 7182.2912
6867.0698 6867.0698
6570.4368 6570.4368
6291.1308 6291.1308
6027.9749 6027.9749
5779.8732 5779.8732
5545.8066 5545.8066
5324.8284 5324.8284
5116.0601 5116.0601
4918.6868 4918.6868
4731.9531 4731.9531
4555.1587 4555.1587
4387.6547 4387.6547
4228.8396 4228.8396
4078.156 4078.156
3935.087 3935.087
3799.1533 3799.1533
3669.9103 3669.9103
3546.9451 3546.9451
3429.8747 3429.8747
3318.3429 3318.3429
3212.019 3212.019
3110.595 3110.595
7930.6771 7930.6771
7560.6285 7560.6285
7213.0435 7213.0435
6886.44 6886.44
6579.4177 6579.4177
6290.6587 6290.6587
6018.9275 6018.9275
5763.0685 5763.0685
5522.0037 5522.0037
5294.7292 5294.7292
5080.3115 5080.3115
4877.8834 4877.8834
4686.6402 4686.6402
4505.8352 4505.8352
4334.7767 4334.7767
4172.823 4172.823
4019.3798 4019.3798
3873.8961 3873.8961
3735.8612 3735.8612
3604.8017 3604.8017
3480.2784 3480.2784
3361.8842 3361.8842
3249.2408 3249.2408
3141.9973 3141.9973
3039.8275 3039.8275
2942.4283 2942.4283
2849.5178 2849.5178
7403.0072 7403.0072
7057.5835 7057.5835
6733.1284 6733.1284
6428.2583 6428.2583
6141.6663 6141.6663
5872.1221 5872.1221
5618.4724 5618.4724
5379.6386 5379.6386
5154.6146 5154.6146
4942.4631 4942.4631
4742.3127 4742.3127
4553.3541 4553.3541
4374.836 4374.836
4206.0616 4206.0616
4046.3849 4046.3849
3895.2073 3895.2073
3751.9738 3751.9738
3616.1701 3616.1701
3487.3196 3487.3196
3364.9803 3364.9803
3248.7423 3248.7423
3138.2255 3138.2255
3033.0769 3033.0769
2932.9688 2932.9688
2837.5968 2837.5968
2746.678 2746.678
2659.9492 2659.9492
7006.425 7006.425
6679.5089 6679.5089
6372.4377 6372.4377
6083.9022 6083.9022
5812.6651 5812.6651
5557.5624 5557.5624
5317.5024 5317.5024
5091.4645 5091.4645
4878.4963 4878.4963
4677.7109 4677.7109
4488.2836 4488.2836
4309.4483 4309.4483
4140.4941 4140.4941
3980.7616 3980.7616
3829.6393 3829.6393
3686.5607 3686.5607
3551.0005 3551.0005
3422.4721 3422.4721
3300.5244 3300.5244
3184.7389 3184.7389
3074.7279 3074.7279
2970.1315 2970.1315
2870.6157 2870.6157
2775.8705 2775.8705
2685.6075 2685.6075
2599.5592 2599.5592
2517.4764 2517.4764
6628.4679 6628.4679
6319.1899 6319.1899
6028.686 6028.686
5755.7174 5755.7174
5499.1139 5499.1139
5257.7742 5257.7742
5030.6655 5030.6655
4816.8223 4816.8223
4615.3435 4615.3435
4425.3903 4425.3903
4246.1823 4246.1823
4076.9948 4076.9948
3917.1553 3917.1553
3766.0399 3766.0399
3623.0702 3623.0702
3487.7102 3487.7102
3359.463 3359.463
3237.8681 3237.8681
3122.4989 3122.4989
3012.9595 3012.9595
2908.883 2908.883
2809.929 2809.929
2715.7816 2715.7816
2626.1472 2626.1472
2540.7534 2540.7534
2459.3468 2459.3468
2381.6917 2381.6917
6160.7399 6160.7399
5873.288 5873.288
5603.2851 5603.2851
5349.58 5349.58
5111.0849 5111.0849
4886.7764 4886.7764
4675.6945 4675.6945
4476.9419 4476.9419
4289.6811 4289.6811
4113.1324 4113.1324
3946.5706 3946.5706
3789.3222 3789.3222
3640.7619 3640.7619
3500.3102 3500.3102
3367.4292 3367.4292
3241.6209 3241.6209
3122.4235 3122.4235
3009.409 3009.409
2902.1807 2902.1807
2800.3709 2800.3709
2703.6385 2703.6385
2611.667 2611.667
2524.1629 2524.1629
2440.8534 2440.8534
2361.4852 2361.4852
2285.8229 2285.8229
2213.6474 2213.6474
5565.6383 5565.6383
5305.955 5305.955
5062.035 5062.035
4832.8383 4832.8383
4617.3821 4617.3821
4414.742 4414.742
4224.0508 4224.0508
4044.4977 4044.4977
3875.3262 3875.3262
3715.832 3715.832
3565.3599 3565.3599
3423.3015 3423.3015
3289.092 3289.092
3162.2076 3162.2076
3042.1626 3042.1626
2928.5071 2928.5071
2820.8238 2820.8238
2718.7262 2718.7262
2621.8558 2621.8558
2529.8804 2529.8804
2442.492 2442.492
2359.4046 2359.4046
2280.353 2280.353
2205.0908 2205.0908
2133.3892 2133.3892
2065.0355 2065.0355
1999.8317 1999.8317
4910.0441 4910.0441
4680.9513 4680.9513
4465.7648 4465.7648
4263.5671 4263.5671
4073.4914 4073.4914
3894.7218 3894.7218
3726.4935 3726.4935
3568.0912 3568.0912
3418.8476 3418.8476
3278.1412 3278.1412
3145.3942 3145.3942
3020.0696 3020.0696
2901.6694 2901.6694
2789.7313 2789.7313
2683.8271 2683.8271
2583.5596 2583.5596
2488.5608 2488.5608
2398.4896 2398.4896
2313.03 2313.03
2231.8887 2231.8887
2154.7941 2154.7941
2081.4938 2081.4938
2011.7539 2011.7539
1945.3571 1945.3571
1882.1014 1882.1014
1821.7992 1821.7992
1764.276 1764.276
4321.8705 4321.8705
4120.2221 4120.2221
3930.8138 3930.8138
3752.8384 3752.8384
3585.5326 3585.5326
3428.1786 3428.1786
3280.103 3280.103
3140.6762 3140.6762
3009.311 3009.311
2885.4603 2885.4603
2768.6153 2768.6153
2658.3037 2658.3037
2554.0868 2554.0868
2455.558 2455.558
2362.3402 2362.3402
2274.0839 2274.0839
2190.4651 2190.4651
2111.1836 2111.1836
2035.9612 2035.9612
1964.5399 1964.5399
1896.6804 1896.6804
1832.1608 1832.1608
1770.775 1770.775
1712.3318 1712.3318
1656.6535 1656.6535
1603.5748 1603.5748
1552.9422 1552.9422
3894.4538 3894.4538
3712.7487 3712.7487
3542.0732 3542.0732
3381.6997 3381.6997
3230.9405 3230.9405
3089.1488 3089.1488
2955.7179 2955.7179
2830.0804 2830.0804
2711.7071 2711.7071
2600.1051 2600.1051
2494.8159 2494.8159
2395.414 2395.414
2301.504 2301.504
2212.7195 2212.7195
2128.7207 2128.7207
2049.1927 2049.1927
1973.8435 1973.8435
1902.4028 1902.4028
1834.6196 1834.6196
1770.2617 1770.2617
1709.1132 1709.1132
1650.9744 1650.9744
1595.6594 1595.6594
1542.996 1542.996
1492.824 1492.824
1444.9946 1444.9946
1399.3693 1399.3693
3614.3995 3614.3995
3445.7619 3445.7619
3287.3607 3287.3607
3138.5205 3138.5205
2998.6032 2998.6032
2867.0084 2867.0084
2743.1731 2743.1731
2626.5708 2626.5708
2516.7101 2516.7101
2413.1338 2413.1338
2315.4164 2315.4164
2223.1627 2223.1627
2136.0061 2136.0061
2053.6063 2053.6063
1975.6481 1975.6481
1901.8391 1901.8391
1831.9085 1831.9085
1765.6052 1765.6052
1702.6965 1702.6965
1642.9665 1642.9665
1586.2154 1586.2154
1532.2573 1532.2573
1480.9201 1480.9201
1432.0438 1432.0438
1385.4797 1385.4797
1341.0897 1341.0897
1298.7454 1298.7454
3374.5315 3374.5315
3217.0863 3217.0863
3069.198 3069.198
2930.2361 2930.2361
2799.6049 2799.6049
2676.7438 2676.7438
2561.1272 2561.1272
2452.2634 2452.2634
2349.6939 2349.6939
2252.9917 2252.9917
2161.7594 2161.7594
2075.6283 2075.6283
1994.2559 1994.2559
1917.3247 1917.3247
1844.5403 1844.5403
1775.6297 1775.6297
1710.34 1710.34
1648.4369 1648.4369
1589.7032 1589.7032
1533.9372 1533.9372
1480.9523 1480.9523
1430.5752 1430.5752
1382.6449 1382.6449
1337.0122 1337.0122
1293.5383 1293.5383
1252.0943 1252.0943
1212.56 1212.56
3064.0334 3064.0334
2921.0757 2921.0757
2786.7955 2786.7955
2660.6203 2660.6203
2542.0092 2542.0092
2430.4532 2430.4532
2325.475 2325.475
2226.6284 2226.6284
2133.4968 2133.4968
2045.6925 2045.6925
1962.8549 1962.8549
1884.6491 1884.6491
1810.7641 1810.7641
1740.9116 1740.9116
1674.8243 1674.8243
1612.2544 1612.2544
1552.9722 1552.9722
1496.765 1496.765
1443.4355 1443.4355
1392.8007 1392.8007
1344.6911 1344.6911
1298.9492 1298.9492
1255.4292 1255.4292
1213.9952 1213.9952
1174.5214 1174.5214
1136.8907 1136.8907
1100.9941 1100.9941
2693.6003 2693.6003
2567.9263 2567.9263
2449.8807 2449.8807
2338.9601 2338.9601
2234.6891 2234.6891
2136.6202 2136.6202
2044.3339 2044.3339
1957.4377 1957.4377
1875.5657 1875.5657
1798.3768 1798.3768
1725.5542 1725.5542
1656.8034 1656.8034
1591.851 1591.851
1530.4435 1530.4435
1472.346 1472.346
1417.3407 1417.3407
1365.2256 1365.2256
1315.8138 1315.8138
1268.9316 1268.9316
1224.4185 1224.4185
1182.1252 1182.1252
1141.9134 1141.9134
1103.6548 1103.6548
1067.2301 1067.2301
1032.5285 1032.5285
999.44721 999.44721
967.89038 967.89038
2368.8721 2368.8721
2258.3493 2258.3493
2154.535 2154.535
2056.9868 2056.9868
1965.2866 1965.2866
1879.0407 1879.0407
1797.8801 1797.8801
1721.46 1721.46
1649.4582 1649.4582
1581.575 1581.575
1517.5317 1517.5317
1457.0692 1457.0692
1399.9473 1399.9473
1345.9429 1345.9429
1294.8494 1294.8494
1246.4753 1246.4753
1200.643 1200.643
1157.1881 1157.1881
1115.9578 1115.9578
1076.811 1076.811
1039.6164 1039.6164
1004.2524 1004.2524
970.606 970.606
938.57248 938.57248
908.05439 908.05439
878.96119 878.96119
851.20869 851.20869
2146.8059 2146.8059
2046.6442 2046.6442
1952.5621 1952.5621
1864.1587 1864.1587
1781.055 1781.055
1702.8942 1702.8942
1629.3422 1629.3422
1560.086 1560.086
1494.8341 1494.8341
1433.3146 1433.3146
1375.275 1375.275
1320.4806 1320.4806
1268.7135 1268.7135
1219.7717 1219.7717
1173.468 1173.468
1129.6287 1129.6287
1088.0929 1088.0929
1048.7116 1048.7116
1011.3464 1011.3464
975.86937 975.86937
942.16151 942.16151
910.11263 910.11263
879.6204 879.6204
850.5898 850.5898
822.93257 822.93257
796.56666 796.56666
771.41576 771.41576
1971.4503 1971.4503
1879.4703 1879.4703
1793.0733 1793.0733
1711.8911 1711.8911
1635.5756 1635.5756
1563.7994 1563.7994
1496.2554 1496.2554
1432.6563 1432.6563
1372.7344 1372.7344
1316.2401 1316.2401
1262.9414 1262.9414
1212.6227 1212.6227
1165.0841 1165.0841
1120.1401 1120.1401
1077.6186 1077.6186
1037.3602 1037.3602
999.21716 999.21716
963.05258 963.05258
928.73952 928.73952
896.16029 896.16029
865.20577 865.20577
835.77471 835.77471
807.77314 807.77314
781.11382 781.11382
755.71568 755.71568
731.50338 731.50338
708.40684 708.40684
1764.7268 1764.7268
1682.3919 1682.3919
1605.0546 1605.0546
1532.3852 1532.3852
1464.0722 1464.0722
1399.8225 1399.8225
1339.3612 1339.3612
1282.4312 1282.4312
1228.7926 1228.7926
1178.2223 1178.2223
1130.5125 1130.5125
1085.4702 1085.4702
1042.9165 1042.9165
1002.6853 1002.6853
964.62253 964.62253
928.5856 928.5856
894.44223 894.44223
862.06983 862.06983
831.35479 831.35479
802.19178 802.19178
774.4831 774.4831
748.13814 748.13814
723.07278 723.07278
699.20891 699.20891
676.47398 676.47398
654.80054 654.80054
634.12586 634.12586
1548.5002 1548.5002
1476.2537 1476.2537
1408.3925 1408.3925
1344.6272 1344.6272
1284.6846 1284.6846
1228.3073 1228.3073
1175.2541 1175.2541
1125.2997 1125.2997
1078.2334 1078.2334
1033.8594 1033.8594
991.99532 991.99532
952.47199 952.47199
915.13228 915.13228
879.83048 879.83048
846.43147 846.43147
814.81006 814.81006
784.85018 784.85018
756.44428 756.44428
729.49267 729.49267
703.90292 703.90292
679.5893 679.5893
656.47231 656.47231
634.47812 634.47812
613.53822 613.53822
593.58892 593.58892
574.57105 574.57105
556.42957 556.42957
1384.467 1384.467
1319.8738 1319.8738
1259.2012 1259.2012
1202.1908 1202.1908
1148.5979 1148.5979
1098.1928 1098.1928
1050.7597 1050.7597
1006.097 1006.097
964.01651 964.01651
924.34308 924.34308
886.91376 886.91376
851.57719 851.57719
818.19292 818.19292
786.63067 786.63067
756.76965 756.76965
728.49792 728.49792
701.71171 701.71171
676.31487 676.31487
652.21826 652.21826
629.33924 629.33924
607.60118 607.60118
586.93298 586.93298
567.26864 567.26864
548.5469 548.5469
530.71084 530.71084
513.70754 513.70754
497.48778 497.48778
1251.7538 1251.7538
1193.3525 1193.3525
1138.4961 1138.4961
1086.9507 1086.9507
1038.4953 1038.4953
992.92198 992.92198
950.03581 950.03581
909.65446 909.65446
871.60782 871.60782
835.73747 835.73747
801.8961 801.8961
769.94688 769.94688
739.7628 739.7628
711.22609 711.22609
684.22752 684.22752
658.66589 658.66589
634.44739 634.44739
611.48506 611.48506
589.69833 589.69833
569.01246 569.01246
549.35819 549.35819
530.67121 530.67121
512.89187 512.89187
495.96477 495.96477
479.83844 479.83844
464.46505 464.46505
449.8001 449.8001
1109.319 1109.319
1057.5632 1057.5632
1008.9489 1008.9489
963.26877 963.26877
920.32709 920.32709
879.93956 879.93956
841.93338 841.93338
806.147 806.147
772.42965 772.42965
740.64095 740.64095
710.65036 710.65036
682.3366 682.3366
655.58714 655.58714
630.29758 630.29758
606.37115 606.37115
583.71814 583.71814
562.25542 562.25542
541.90594 541.90594
522.59828 522.59828
504.26623 504.26623
486.84838 486.84838
470.28776 470.28776
454.5315 454.5315
439.5305 439.5305
425.23915 425.23915
411.61507 411.61507
398.61881 398.61881
980.4853 980.4853
934.74039 934.74039
891.77208 891.77208
851.39723 851.39723
813.44275 813.44275
777.74577 777.74577
744.15359 744.15359
712.52338 712.52338
682.72191 682.72191
654.62511 654.62511
628.11757 628.11757
603.09212 603.09212
579.44929 579.44929
557.09682 557.09682
535.94915 535.94915
515.92702 515.92702
496.95694 496.95694
478.9708 478.9708
461.90549 461.90549
445.70248 445.70248
430.3075 430.3075
415.67019 415.67019
401.74382 401.74382
388.485 388.485
375.85342 375.85342
363.8116 363.8116
352.32469 352.32469
877.34077 877.34077
836.40817 836.40817
797.96008 797.96008
761.83261 761.83261
727.87088 727.87088
695.92917 695.92917
665.87083 665.87083
637.56807 637.56807
610.90167 610.90167
585.76059 585.76059
562.0416 562.0416
539.64878 539.64878
518.49312 518.49312
498.49208 498.49208
479.5691 479.5691
461.65325 461.65325
444.67878 444.67878
428.58474 428.58474
413.31466 413.31466
398.81617 398.81617
385.0407 385.0407
371.9432 371.9432
359.48185 359.48185
347.61782 347.61782
336.31504 336.31504
325.53999 325.53999
315.26147 315.26147
777.38974 777.38974
741.12044 741.12044
707.05259 707.05259
675.04098 675.04098
644.94838 644.94838
616.64566 616.64566
590.01174 590.01174
564.93339 564.93339
541.30497 541.30497
519.02811 519.02811
498.01132 498.01132
478.16961 478.16961
